Nome da campanha,Nome do conjunto de anúncios,Anúncios,Status de veiculação,Nível de veiculação,Configuração de atribuição,Tipo de resultado,Resultados,Alcance,Impressões,Custo por resultado,Classificação de qualidade,Classificação da taxa de engajamento,Classificação da taxa de conversão,Valor usado (BRL),Frequência,Cliques no link,CPC (custo por clique no link),Cliques no link únicos,CTR único (taxa de cliques no link),Custo por clique único (todos),Cadastros,Custo por cadastro,Início dos relatórios,Término dos relatórios
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-AGOSTO,GERAL|PRIMEIRO-PASSO|18-08-THAISA-LEAL-CAFE-DA-MANHA-FB,VIDEO|HABITOS|18-08-THAISA-LEAL-CAFE-DA-MANHA-FB,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,30583,51040,70204,0.01,–,–,–,360.00,1.37547022,,,,,0.24064171,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-AGOSTO,GERAL|INSTITUCIONAL|22-08-TELEATENDIMENTO-FB,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,1458,6198,9466,0.16,–,–,–,240.00,1.52726686,2,120,2,0.03226847,0.16551724,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-AGOSTO,GERAL|INSTITUCIONAL|22-08-TELEATENDIMENTO-FB,VIDEO|HABITOS|22-08-TELEATENDIMENTO-FB,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,1458,6198,9466,0.16,–,–,–,240.00,1.52726686,2,120,2,0.03226847,0.16551724,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-AGOSTO,GERAL|PRIMEIRO-PASSO|04-08-CAMILA-TORTA-DE-FRANGO-IG,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,38389,54849,62920,0.01,–,–,–,200.00,1.14714945,84,2.38095238,83,0.15132455,1.53846154,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-AGOSTO,GERAL|PRIMEIRO-PASSO|04-08-CAMILA-TORTA-DE-FRANGO-IG,VIDEO|HABITOS|04-08-CAMILA-TORTA-DE-FRANGO-IG,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,38389,54849,62920,0.01,–,–,–,200.00,1.14714945,84,2.38095238,83,0.15132455,1.53846154,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-AGOSTO,GERAL|INSTITUCIONAL|01-08-AGOSTO-DOURADO-FB,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,10902,16904,34191,0.02,–,–,–,200.00,2.02265736,,,,,0.5988024,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-AGOSTO,GERAL|INSTITUCIONAL|01-08-AGOSTO-DOURADO-FB,VIDEO|HABITOS|01-08-AGOSTO-DOURADO-FB,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,10902,16904,34191,0.02,–,–,–,200.00,2.02265736,,,,,0.5988024,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-AGOSTO,GERAL|PRIMEIRO-PASSO|04-08-CAMILA-TORTA-DE-FRANGO-FB,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,32101,45776,70846,0.01,–,–,–,200.00,1.5476669,2,100,2,0.0043691,0.12507817,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-AGOSTO,GERAL|PRIMEIRO-PASSO|04-08-CAMILA-TORTA-DE-FRANGO-FB,VIDEO|HABITOS|04-08-CAMILA-TORTA-DE-FRANGO-FB,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,32101,45776,70846,0.01,–,–,–,200.00,1.5476669,2,100,2,0.0043691,0.12507817,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-AGOSTO,GERAL|PRIMEIRO-PASSO|11-08-BRUNO-MAC-N-CHEESE-FB,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,16005,20540,33862,0.01,–,–,–,200.00,1.64858812,,,,,0.28490028,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-AGOSTO,GERAL|PRIMEIRO-PASSO|11-08-BRUNO-MAC-N-CHEESE-FB,VIDEO|HABITOS|11-08-BRUNO-MAC-N-CHEESE-FB,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,16005,20540,33862,0.01,–,–,–,200.00,1.64858812,,,,,0.28490028,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-NOVEMBRO,All,All,completed,campaign,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,35304,91440,178997,0.05,–,–,–,1720.00,1.957535,130,13.23076923,130,0.14216973,0.31002163,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-NOVEMBRO,GERAL|INSTITUCIONAL|21-11-QUAL-HABITO-VOCE-QUER-MUDAR-FB,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,2799,29772,40041,0.14,–,–,–,400.00,1.3449214,22,18.18181818,22,0.07389493,0.15564202,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-NOVEMBRO,GERAL|INSTITUCIONAL|21-11-QUAL-HABITO-VOCE-QUER-MUDAR-FB,FOTO|HABITOS|21-11-QUAL-HABITO-VOCE-QUER-MUDAR-FB,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,2799,29772,40041,0.14,Na média,Na média,Na média,400.00,1.3449214,22,18.18181818,22,0.07389493,0.15564202,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-NOVEMBRO,GERAL|INSTITUCIONAL|23-11-NOVEMBRO-AZUL-FB,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,27223,46368,91401,0.01,–,–,–,400.00,1.97120859,22,18.18181818,22,0.04744651,1.68776371,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-NOVEMBRO,GERAL|INSTITUCIONAL|23-11-NOVEMBRO-AZUL-FB,VIDEO|HABITOS|23-11-NOVEMBRO-AZUL-FB,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,27223,46368,91401,0.01,Acima da média,Abaixo da média – 35% mais baixos dos anúncios,Acima da média,400.00,1.97120859,22,18.18181818,22,0.04744651,1.68776371,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-NOVEMBRO,GERAL|INSTITUCIONAL|16-11-NOVEMBRO-AZUL-FB,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,1449,10426,15455,0.22,–,–,–,320.00,1.48235181,37,8.64864865,37,0.35488203,0.22408964,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-NOVEMBRO,GERAL|INSTITUCIONAL|16-11-NOVEMBRO-AZUL-FB,FOTO|HABITOS|16-11-NOVEMBRO-AZUL-FB,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,1449,10426,15455,0.22,Acima da média,Na média,Abaixo da média – 35% mais baixos dos anúncios,320.00,1.48235181,37,8.64864865,37,0.35488203,0.22408964,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-NOVEMBRO,GERAL|INSTITUCIONAL|02-11-NOVEMBRO-AZUL-FB,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,1357,9168,12764,0.15,–,–,–,200.00,1.39223386,19,10.52631579,19,0.20724258,0.1510574,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-NOVEMBRO,GERAL|INSTITUCIONAL|02-11-NOVEMBRO-AZUL-FB,FOTO|HABITOS|02-11-NOVEMBRO-AZUL-FB,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,1357,9168,12764,0.15,–,–,–,200.00,1.39223386,19,10.52631579,19,0.20724258,0.1510574,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-NOVEMBRO,GERAL|INSTITUCIONAL|06-11-DORMIR-E-SEU-PRIMEIRO-HABITO-FB,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,940,3008,4806,0.21,–,–,–,200.00,1.59773936,,,,,0.21528525,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-NOVEMBRO,GERAL|INSTITUCIONAL|06-11-DORMIR-E-SEU-PRIMEIRO-HABITO-FB,FOTO|HABITOS|06-11-DORMIR-E-SEU-PRIMEIRO-HABITO-FB,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,940,3008,4806,0.21,–,–,–,200.00,1.59773936,,,,,0.21528525,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-NOVEMBRO,GERAL|INSTITUCIONAL|09-11-NOVEMBRO-AZUL-FB,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,1536,10355,14530,0.13,–,–,–,200.00,1.40318687,30,6.66666667,30,0.28971511,0.13227513,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-NOVEMBRO,GERAL|INSTITUCIONAL|09-11-NOVEMBRO-AZUL-FB,FOTO|HABITOS|09-11-NOVEMBRO-AZUL-FB,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,1536,10355,14530,0.13,–,–,–,200.00,1.40318687,30,6.66666667,30,0.28971511,0.13227513,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-JULHO,All,All,completed,campaign,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,40366,70992,111353,0.03,–,–,–,1160.00,1.56852885,13,89.23076923,13,0.01831192,0.2739726,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-JULHO,GERAL|INSTITUCIONAL|18-07-TELEATENDIMENTO-FB,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,1759,8926,14892,0.23,–,–,–,400.00,1.66838449,3,133.33333333,3,0.03360968,0.22062879,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-JULHO,GERAL|INSTITUCIONAL|18-07-TELEATENDIMENTO-FB,VIDEO|HABITOS|18-07-TELEATENDIMENTO-FB,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,1759,8926,14892,0.23,–,–,–,400.00,1.66838449,3,133.33333333,3,0.03360968,0.22062879,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-JULHO,GERAL|IDENTIFICACAO|20-07-M1H-FUTFUNCIONAL-FB,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,1546,8280,12779,0.26,–,–,–,400.00,1.54335749,9,44.44444444,9,0.10869565,0.24875622,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-JULHO,GERAL|IDENTIFICACAO|20-07-M1H-FUTFUNCIONAL-FB,FOTO|HABITOS|20-07-M1H-FUTFUNCIONAL-FB,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,1546,8280,12779,0.26,–,–,–,400.00,1.54335749,9,44.44444444,9,0.10869565,0.24875622,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-JULHO,GERAL|PRIMEIRO-PASSO|14-07-BRUNO-FRANGO-CROCANTE-FB,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,37061,57152,83682,0.01,–,–,–,360.00,1.46420073,1,360,1,0.00174972,0.2318094,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-JULHO,GERAL|PRIMEIRO-PASSO|14-07-BRUNO-FRANGO-CROCANTE-FB,VIDEO|HABITOS|14-07-BRUNO-FRANGO-CROCANTE-FB,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,37061,57152,83682,0.01,–,–,–,360.00,1.46420073,1,360,1,0.00174972,0.2318094,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-SETEMBRO,All,All,completed,campaign,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,86772,118783,161405,0.01,–,–,–,600.00,1.35882239,175,3.42857143,175,0.14732748,0.41841004,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-SETEMBRO,GERAL|PRIMEIRO-PASSO|18-09-BATATA-ROSTI-SEM-GLUTEN-IG,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,29851,47616,52400,0.01,–,–,–,200.00,1.10047043,88,2.27272727,88,0.18481183,1.49253731,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-SETEMBRO,GERAL|PRIMEIRO-PASSO|18-09-BATATA-ROSTI-SEM-GLUTEN-IG,VIDEO|HABITOS|18-09-BATATA-ROSTI-SEM-GLUTEN-IG,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,29851,47616,52400,0.01,–,–,–,200.00,1.10047043,88,2.27272727,88,0.18481183,1.49253731,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-SETEMBRO,GERAL|PRIMEIRO-PASSO|08-09-LUIZA-ZAIDAN-FROZEN-YOGURT-FB,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,25636,41623,56105,0.01,–,–,–,200.00,1.34793263,,,,,0.17391304,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-SETEMBRO,GERAL|PRIMEIRO-PASSO|08-09-LUIZA-ZAIDAN-FROZEN-YOGURT-FB,VIDEO|HABITOS|08-09-LUIZA-ZAIDAN-FROZEN-YOGURT-FB,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,25636,41623,56105,0.01,–,–,–,200.00,1.34793263,,,,,0.17391304,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-SETEMBRO,GERAL|PRIMEIRO-PASSO|08-09-LUIZA-ZAIDAN-FROZEN-YOGURT-IG,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,31285,49648,52900,0.01,–,–,–,200.00,1.06550113,87,2.29885057,87,0.17523364,1.33333333,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-SETEMBRO,GERAL|PRIMEIRO-PASSO|08-09-LUIZA-ZAIDAN-FROZEN-YOGURT-IG,VIDEO|HABITOS|08-09-LUIZA-ZAIDAN-FROZEN-YOGURT-IG,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,31285,49648,52900,0.01,–,–,–,200.00,1.06550113,87,2.29885057,87,0.17523364,1.33333333,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|INSTITUCIONAL|SAUDE|TRAFEGO|MASSIFICADO|RESIDENCIA-MEDICA-2023,All,All,inactive,campaign,Clique de 7 dias ou visualização de 1 dia,Visualizações da página de destino,679,70369,156152,0.73,–,–,–,495.47,2.21904532,1058,0.46830813,990,1.4068695,0.37309488,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|INSTITUCIONAL|SAUDE|TRAFEGO|MASSIFICADO|RESIDENCIA-MEDICA-2023,MEDICOS|HOSPITAL-UNIMED|RESIDENCIA-MEDICA-2023,All,not_delivering,adset,Clique de 7 dias ou visualização de 1 dia,Visualizações da página de destino,679,70369,156152,0.73,–,–,–,495.47,2.21904532,1058,0.46830813,990,1.4068695,0.37309488,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|INSTITUCIONAL|SAUDE|TRAFEGO|MASSIFICADO|RESIDENCIA-MEDICA-2023,MEDICOS|HOSPITAL-UNIMED|RESIDENCIA-MEDICA-2023,LINK|RESIDENCIA-MEDICA|HOSPITAL-UNIMED-RIO,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Visualizações da página de destino,679,70369,156152,0.73,–,–,–,495.47,2.21904532,1058,0.46830813,990,1.4068695,0.37309488,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|INSTITUCIONAL|SAUDE|ALCANCE|MASSIFICADO|RESIDENCIA-MEDICA-2023,All,All,inactive,campaign,Clique de 7 dias ou visualização de 1 dia,Alcance,458735,458735,462810,1.05,–,–,–,480.61,1.00888312,276,1.74134058,275,0.05994746,1.12555035,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|INSTITUCIONAL|SAUDE|ALCANCE|MASSIFICADO|RESIDENCIA-MEDICA-2023,MEDICOS|HOSPITAL-UNIMED|RESIDENCIA-MEDICA-2023,All,not_delivering,adset,Clique de 7 dias ou visualização de 1 dia,Alcance,458735,458735,462810,1.05,–,–,–,480.61,1.00888312,276,1.74134058,275,0.05994746,1.12555035,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|INSTITUCIONAL|SAUDE|ALCANCE|MASSIFICADO|RESIDENCIA-MEDICA-2023,MEDICOS|HOSPITAL-UNIMED|RESIDENCIA-MEDICA-2023,LINK|RESIDENCIA-MEDICA|HOSPITAL-UNIMED-RIO,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Alcance,458735,458735,462810,1.05,–,–,–,480.61,1.00888312,276,1.74134058,275,0.05994746,1.12555035,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-MAIO,All,All,completed,campaign,Clique de 7 dias ou visualização de 1 dia,,,0,0,,–,–,–,0.00,0,,,,,,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-MAIO,GERAL|PRIMEIRO-PASSO|29-05-THAISE-LEAL-PRE-E-POS-TREINO-IG,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,,,0,0,,–,–,–,0.00,0,,,,,,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-MAIO,GERAL|PRIMEIRO-PASSO|29-05-THAISE-LEAL-PRE-E-POS-TREINO-IG,VIDEO|HABITOS|29-05-THAISE-LEAL-PRE-E-POS-TREINO-IG,inactive,ad,Clique de 7 dias ou visualização de 1 dia,,,0,0,,–,–,–,0.00,0,,,,,,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-MAIO,GERAL|PRIMEIRO-PASSO|29-05-THAISE-LEAL-PRE-E-POS-TREINO-STORY-IG,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,,,0,0,,–,–,–,0.00,0,,,,,,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-MAIO,GERAL|PRIMEIRO-PASSO|29-05-THAISE-LEAL-PRE-E-POS-TREINO-STORY-IG,VIDEO|HABITOS|29-05-THAISE-LEAL-PRE-E-POS-TREINO-STORY-IG,inactive,ad,Clique de 7 dias ou visualização de 1 dia,,,0,0,,–,–,–,0.00,0,,,,,,,,2023-06-01,2023-11-30
